"Database","Active","DatabaseName","SchemaName","OutputFolderPath","FileName","ObjectName","ObjectsToScript"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineHardware","dbo.DimMachine.stat_cso_DimMachine_MachineHardware","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineKey","dbo.DimMachine.stat_cso_DimMachine_MachineKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineLabel","dbo.DimMachine.stat_cso_DimMachine_MachineLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineName","dbo.DimMachine.stat_cso_DimMachine_MachineName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineOS","dbo.DimMachine.stat_cso_DimMachine_MachineOS","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineSoftware","dbo.DimMachine.stat_cso_DimMachine_MachineSoftware","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineSource","dbo.DimMachine.stat_cso_DimMachine_MachineSource","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineType","dbo.DimMachine.stat_cso_DimMachine_MachineType","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_ServiceStartDate","dbo.DimMachine.stat_cso_DimMachine_ServiceStartDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_Status","dbo.DimMachine.stat_cso_DimMachine_Status","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_StoreKey","dbo.DimMachine.stat_cso_DimMachine_StoreKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_UpdateDate","dbo.DimMachine.stat_cso_DimMachine_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_VendorName","dbo.DimMachine.stat_cso_DimMachine_VendorName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_ETLLoadID","dbo.DimOutage.stat_cso_DimOutage_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_LoadDate","dbo.DimOutage.stat_cso_DimOutage_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_OutageDescription","dbo.DimOutage.stat_cso_DimOutage_OutageDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_OutageKey","dbo.DimOutage.stat_cso_DimOutage_OutageKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_OutageLabel","dbo.DimOutage.stat_cso_DimOutage_OutageLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_OutageName","dbo.DimOutage.stat_cso_DimOutage_OutageName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_OutageSubType","dbo.DimOutage.stat_cso_DimOutage_OutageSubType","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_OutageSubTypeDescription","dbo.DimOutage.stat_cso_DimOutage_OutageSubTypeDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_OutageType","dbo.DimOutage.stat_cso_DimOutage_OutageType","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_OutageTypeDescription","dbo.DimOutage.stat_cso_DimOutage_OutageTypeDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimOutage_stat_cso_DimOutage_UpdateDate","dbo.DimOutage.stat_cso_DimOutage_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_AvailableForSaleDate","dbo.DimProduct.stat_cso_DimProduct_AvailableForSaleDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_BrandName","dbo.DimProduct.stat_cso_DimProduct_BrandName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ClassID","dbo.DimProduct.stat_cso_DimProduct_ClassID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ClassName","dbo.DimProduct.stat_cso_DimProduct_ClassName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ColorID","dbo.DimProduct.stat_cso_DimProduct_ColorID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ColorName","dbo.DimProduct.stat_cso_DimProduct_ColorName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ETLLoadID","dbo.DimProduct.stat_cso_DimProduct_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ImageURL","dbo.DimProduct.stat_cso_DimProduct_ImageURL","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_LoadDate","dbo.DimProduct.stat_cso_DimProduct_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_Manufacturer","dbo.DimProduct.stat_cso_DimProduct_Manufacturer","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ProductDescription","dbo.DimProduct.stat_cso_DimProduct_ProductDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ProductKey","dbo.DimProduct.stat_cso_DimProduct_ProductKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ProductLabel","dbo.DimProduct.stat_cso_DimProduct_ProductLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ProductName","dbo.DimProduct.stat_cso_DimProduct_ProductName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ProductSubcategoryKey","dbo.DimProduct.stat_cso_DimProduct_ProductSubcategoryKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_ProductURL","dbo.DimProduct.stat_cso_DimProduct_ProductURL","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_Size","dbo.DimProduct.stat_cso_DimProduct_Size","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_SizeRange","dbo.DimProduct.stat_cso_DimProduct_SizeRange","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_SizeUnitMeasureID","dbo.DimProduct.stat_cso_DimProduct_SizeUnitMeasureID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_Status","dbo.DimProduct.stat_cso_DimProduct_Status","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_StockTypeID","dbo.DimProduct.stat_cso_DimProduct_StockTypeID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_StockTypeName","dbo.DimProduct.stat_cso_DimProduct_StockTypeName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_StopSaleDate","dbo.DimProduct.stat_cso_DimProduct_StopSaleDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_StyleID","dbo.DimProduct.stat_cso_DimProduct_StyleID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_StyleName","dbo.DimProduct.stat_cso_DimProduct_StyleName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_UnitCost","dbo.DimProduct.stat_cso_DimProduct_UnitCost","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_UnitOfMeasureID","dbo.DimProduct.stat_cso_DimProduct_UnitOfMeasureID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_UnitOfMeasureName","dbo.DimProduct.stat_cso_DimProduct_UnitOfMeasureName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_UnitPrice","dbo.DimProduct.stat_cso_DimProduct_UnitPrice","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_UpdateDate","dbo.DimProduct.stat_cso_DimProduct_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_Weight","dbo.DimProduct.stat_cso_DimProduct_Weight","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProduct_stat_cso_DimProduct_WeightUnitMeasureID","dbo.DimProduct.stat_cso_DimProduct_WeightUnitMeasureID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductCategory_stat_cso_DimProductCategory_ETLLoadID","dbo.DimProductCategory.stat_cso_DimProductCategory_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductCategory_stat_cso_DimProductCategory_LoadDate","dbo.DimProductCategory.stat_cso_DimProductCategory_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductCategory_stat_cso_DimProductCategory_ProductCategoryDescription","dbo.DimProductCategory.stat_cso_DimProductCategory_ProductCategoryDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductCategory_stat_cso_DimProductCategory_ProductCategoryKey","dbo.DimProductCategory.stat_cso_DimProductCategory_ProductCategoryKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductCategory_stat_cso_DimProductCategory_ProductCategoryLabel","dbo.DimProductCategory.stat_cso_DimProductCategory_ProductCategoryLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductCategory_stat_cso_DimProductCategory_ProductCategoryName","dbo.DimProductCategory.stat_cso_DimProductCategory_ProductCategoryName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductCategory_stat_cso_DimProductCategory_UpdateDate","dbo.DimProductCategory.stat_cso_DimProductCategory_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimScenario_stat_cso_DimScenario_ETLLoadID","dbo.DimScenario.stat_cso_DimScenario_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimScenario_stat_cso_DimScenario_LoadDate","dbo.DimScenario.stat_cso_DimScenario_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimScenario_stat_cso_DimScenario_ScenarioDescription","dbo.DimScenario.stat_cso_DimScenario_ScenarioDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimScenario_stat_cso_DimScenario_ScenarioKey","dbo.DimScenario.stat_cso_DimScenario_ScenarioKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimScenario_stat_cso_DimScenario_ScenarioLabel","dbo.DimScenario.stat_cso_DimScenario_ScenarioLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimScenario_stat_cso_DimScenario_ScenarioName","dbo.DimScenario.stat_cso_DimScenario_ScenarioName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimScenario_stat_cso_DimScenario_UpdateDate","dbo.DimScenario.stat_cso_DimScenario_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_DiscountPercent","dbo.DimPromotion.stat_cso_DimPromotion_DiscountPercent","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_EndDate","dbo.DimPromotion.stat_cso_DimPromotion_EndDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_ETLLoadID","dbo.DimPromotion.stat_cso_DimPromotion_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_LoadDate","dbo.DimPromotion.stat_cso_DimPromotion_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_MaxQuantity","dbo.DimPromotion.stat_cso_DimPromotion_MaxQuantity","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_MinQuantity","dbo.DimPromotion.stat_cso_DimPromotion_MinQuantity","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_PromotionCategory","dbo.DimPromotion.stat_cso_DimPromotion_PromotionCategory","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_PromotionDescription","dbo.DimPromotion.stat_cso_DimPromotion_PromotionDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_PromotionKey","dbo.DimPromotion.stat_cso_DimPromotion_PromotionKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_PromotionLabel","dbo.DimPromotion.stat_cso_DimPromotion_PromotionLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_PromotionName","dbo.DimPromotion.stat_cso_DimPromotion_PromotionName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_PromotionType","dbo.DimPromotion.stat_cso_DimPromotion_PromotionType","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_StartDate","dbo.DimPromotion.stat_cso_DimPromotion_StartDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimPromotion_stat_cso_DimPromotion_UpdateDate","dbo.DimPromotion.stat_cso_DimPromotion_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductSubcategory_stat_cso_DimProductSubcategory_ETLLoadID","dbo.DimProductSubcategory.stat_cso_DimProductSubcategory_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductSubcategory_stat_cso_DimProductSubcategory_LoadDate","dbo.DimProductSubcategory.stat_cso_DimProductSubcategory_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductSubcategory_stat_cso_DimProductSubcategory_ProductCategoryKey","dbo.DimProductSubcategory.stat_cso_DimProductSubcategory_ProductCategoryKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductSubcategory_stat_cso_DimProductSubcategory_ProductSubcategoryDescription","dbo.DimProductSubcategory.stat_cso_DimProductSubcategory_ProductSubcategoryDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductSubcategory_stat_cso_DimProductSubcategory_ProductSubcategoryKey","dbo.DimProductSubcategory.stat_cso_DimProductSubcategory_ProductSubcategoryKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductSubcategory_stat_cso_DimProductSubcategory_ProductSubcategoryLabel","dbo.DimProductSubcategory.stat_cso_DimProductSubcategory_ProductSubcategoryLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductSubcategory_stat_cso_DimProductSubcategory_ProductSubcategoryName","dbo.DimProductSubcategory.stat_cso_DimProductSubcategory_ProductSubcategoryName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimProductSubcategory_stat_cso_DimProductSubcategory_UpdateDate","dbo.DimProductSubcategory.stat_cso_DimProductSubcategory_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_EndDate","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_EndDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_ETLLoadID","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_GeographyKey","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_GeographyKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_LoadDate","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_SalesTerritoryCountry","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_SalesTerritoryCountry","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_SalesTerritoryGroup","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_SalesTerritoryGroup","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_SalesTerritoryKey","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_SalesTerritoryKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_SalesTerritoryLabel","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_SalesTerritoryLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_SalesTerritoryLevel","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_SalesTerritoryLevel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_SalesTerritoryManager","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_SalesTerritoryManager","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_SalesTerritoryName","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_SalesTerritoryName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_SalesTerritoryRegion","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_SalesTerritoryRegion","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_StartDate","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_StartDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_Status","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_Status","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimSalesTerritory_stat_cso_DimSalesTerritory_UpdateDate","dbo.DimSalesTerritory.stat_cso_DimSalesTerritory_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_AddressLine1","dbo.DimStore.stat_cso_DimStore_AddressLine1","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_AddressLine2","dbo.DimStore.stat_cso_DimStore_AddressLine2","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_CloseDate","dbo.DimStore.stat_cso_DimStore_CloseDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_CloseReason","dbo.DimStore.stat_cso_DimStore_CloseReason","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_EmployeeCount","dbo.DimStore.stat_cso_DimStore_EmployeeCount","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_EntityKey","dbo.DimStore.stat_cso_DimStore_EntityKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_ETLLoadID","dbo.DimStore.stat_cso_DimStore_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_GeographyKey","dbo.DimStore.stat_cso_DimStore_GeographyKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_GeoLocation","dbo.DimStore.stat_cso_DimStore_GeoLocation","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_Geometry","dbo.DimStore.stat_cso_DimStore_Geometry","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_LastRemodelDate","dbo.DimStore.stat_cso_DimStore_LastRemodelDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_LoadDate","dbo.DimStore.stat_cso_DimStore_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_OpenDate","dbo.DimStore.stat_cso_DimStore_OpenDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_SellingAreaSize","dbo.DimStore.stat_cso_DimStore_SellingAreaSize","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_Status","dbo.DimStore.stat_cso_DimStore_Status","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_StoreDescription","dbo.DimStore.stat_cso_DimStore_StoreDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_StoreFax","dbo.DimStore.stat_cso_DimStore_StoreFax","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_StoreKey","dbo.DimStore.stat_cso_DimStore_StoreKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_StoreManager","dbo.DimStore.stat_cso_DimStore_StoreManager","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_StoreName","dbo.DimStore.stat_cso_DimStore_StoreName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_StorePhone","dbo.DimStore.stat_cso_DimStore_StorePhone","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_StoreType","dbo.DimStore.stat_cso_DimStore_StoreType","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_UpdateDate","dbo.DimStore.stat_cso_DimStore_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_ZipCode","dbo.DimStore.stat_cso_DimStore_ZipCode","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimStore_stat_cso_DimStore_ZipCodeExtension","dbo.DimStore.stat_cso_DimStore_ZipCodeExtension","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactITMachine_stat_cso_FactITMachine_Datekey","dbo.FactITMachine.stat_cso_FactITMachine_Datekey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactITMachine_stat_cso_FactITMachine_ITMachinekey","dbo.FactITMachine.stat_cso_FactITMachine_ITMachinekey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactITMachine_stat_cso_FactITMachine_MachineKey","dbo.FactITMachine.stat_cso_FactITMachine_MachineKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactInventory_stat_cso_FactInventory_CurrencyKey","dbo.FactInventory.stat_cso_FactInventory_CurrencyKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactInventory_stat_cso_FactInventory_DateKey","dbo.FactInventory.stat_cso_FactInventory_DateKey","STAT"
